school_code,school_name,school_type,state_name,ppd_name,is_secondary
BEB8658,SEKOLAH MENENGAH KEBANGSAAN (P) TMN PETALING,SMK,SELANGOR,PPD PETALING UTAMA,True
BEA6041,SEKOLAH MENENGAH KEBANGSAAN UNGKU AZIZ,SMK,SELANGOR,PPD SABAK BERNAM,True
BEA6042,SEKOLAH MENENGAH KEBANGSAAN MUNSHI ABDULLAH,SMK,SELANGOR,PPD SABAK BERNAM,True
BEA6043,SEKOLAH MENENGAH KEBANGSAAN SUNGAI BESAR,SMK,SELANGOR,PPD SABAK BERNAM,True
BEA6044,SEKOLAH MENENGAH KEBANGSAAN BAGAN TERAP,SMK,SELANGOR,PPD SABAK BERNAM,True
BEA6601,SEKOLAH MENENGAH KEBANGSAAN DATO MUSTAFFA,SMK,SELANGOR,PPD SABAK BERNAM,True
BEA6602,SEKOLAH MENENGAH KEBANGSAAN BINJAI JAYA,K11,SELANGOR,PPD SABAK BERNAM,True
BEB6044,KOLEJ TINGKATAN ENAM TUNKU ABDUL RAHMAN PUTRA,KT6,SELANGOR,PPD SABAK BERNAM,True
BEB6046,SEKOLAH MENENGAH KEBANGSAAN SERI BEDENA,SMK,SELANGOR,PPD SABAK BERNAM,True
BEB6047,SEKOLAH MENENGAH KEBANGSAAN YOKE KUAN,SMK,SELANGOR,PPD SABAK BERNAM,True
BFT6001,SAM PARIT BARU,SM SABK,SELANGOR,PPD SABAK BERNAM,True
BFT6002,SAM BAGAN TERAP,SM SABK,SELANGOR,PPD SABAK BERNAM,True
BFT6003,SAM SUNGAI HAJI DORANI,SM SABK,SELANGOR,PPD SABAK BERNAM,True
BFT6004,SAM PASIR PANJANG,SM SABK,SELANGOR,PPD SABAK BERNAM,True
BFT6005,SAM MUHAMMADIAH,SM SABK,SELANGOR,PPD SABAK BERNAM,True
BFT6006,SAM TENGKU AMPUAN JEMAAH,SM SABK,SELANGOR,PPD SABAK BERNAM,True
BFT6007,SAMT SULTAN SALAHUDDIN ABD AZIZ SHAH,SM SABK,SELANGOR,PPD SABAK BERNAM,True
BRA6001,SEKOLAH BERASRAMA PENUH INTEGRASI SABAK BERNAM,SBP,SELANGOR,PPD SABAK BERNAM,True
BRA6002,SEKOLAH MENENGAH KEBANGSAAN AGAMA TUN RAHAH,SMKA,SELANGOR,PPD SABAK BERNAM,True
BEA9601,SEKOLAH MENENGAH KEBANGSAAN SUNGAI RAWANG,SMK,SELANGOR,PPD SEPANG,True
BEA9602,SEKOLAH MENENGAH KEBANGSAAN SERI SEPANG,SMK,SELANGOR,PPD SEPANG,True
BEA9604,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SALAK TINGGI,SMK,SELANGOR,PPD SEPANG,True
BEA9607,SEKOLAH MENENGAH KEBANGSAAN SERI PUTERI,SBP,SELANGOR,PPD SEPANG,True
BEA9609,SEKOLAH MENENGAH KEBANGSAAN CYBERJAYA,SMK,SELANGOR,PPD SEPANG,True
BEA9610,SEKOLAH MENENGAH KEBANGSAAN PANTAI SEPANG PUTRA,SMK,SELANGOR,PPD SEPANG,True
BEA9611,SEKOLAH MENENGAH KEBANGSAAN PUTRA PERDANA,SMK,SELANGOR,PPD SEPANG,True
BEA9612,SEKOLAH MENENGAH KEBANGSAAN DATO' ABU BAKAR BAGINDA,SMK,SELANGOR,PPD SEPANG,True
BEB9651,SEKOLAH MENENGAH KEBANGSAAN SUNGAI PELEK,SMK,SELANGOR,PPD SEPANG,True
BEB9701,SEKOLAH MENENGAH KEBANGSAAN DENGKIL,SMK,SELANGOR,PPD SEPANG,True
BFT9001,SAM SUNGAI MERAB LUAR,SM SABK,SELANGOR,PPD SEPANG,True
BFT9002,SAM BANDAR BARU SALAK TINGGI,SM SABK,SELANGOR,PPD SEPANG,True
BHA9001,KOLEJ VOKASIONAL SEPANG,KV,SELANGOR,PPD SEPANG,True
TEA0058,SEKOLAH MENENGAH KEBANGSAAN KUALA BESUT,SMK,TERENGGANU,PPD BESUT,True
TEA0059,SEKOLAH MENENGAH KEBANGSAAN SERI NERING,SMK,TERENGGANU,PPD BESUT,True
TEA0060,SEKOLAH MENENGAH KEBANGSAAN NASIRUDDIN SHAH,SMK,TERENGGANU,PPD BESUT,True
TEA0069,SEKOLAH MENENGAH KEBANGSAAN BUKIT PAYONG,SMK,TERENGGANU,PPD BESUT,True
TEA0070,SEKOLAH MENENGAH KEBANGSAAN RENEK,SMK,TERENGGANU,PPD BESUT,True
TEA0071,SEKOLAH MENENGAH KEBANGSAAN PELAGAT,SMK,TERENGGANU,PPD BESUT,True
TEA0072,SEKOLAH MENENGAH KEBANGSAAN TENGKU MAHMUD 2,SMK,TERENGGANU,PPD BESUT,True
TEA0073,SEKOLAH MENENGAH KEBANGSAAN PUTRA,SMK,TERENGGANU,PPD BESUT,True
TEA0074,SEKOLAH MENENGAH KEBANGSAAN PERMAISURI NUR ZAHIRAH,SMK,TERENGGANU,PPD BESUT,True
TEA0075,SEKOLAH MENENGAH KEBANGSAAN TEMBILA,SMK,TERENGGANU,PPD BESUT,True
TEA0076,SEKOLAH MENENGAH KEBANGSAAN SERI BUKIT PUTERI,SMK,TERENGGANU,PPD BESUT,True
TEA0077,SEKOLAH MENENGAH KEBANGSAAN JABI,SMK,TERENGGANU,PPD BESUT,True
TEA0078,SEKOLAH MENENGAH KEBANGSAAN TOK DOR,SMK,TERENGGANU,PPD BESUT,True
TEA0079,SEKOLAH MENENGAH KEBANGSAAN ALOR PEROI,SMK,TERENGGANU,PPD BESUT,True
TEB0062,SEKOLAH MENENGAH KEBANGSAAN TENGKU MAHMUD,SMK,TERENGGANU,PPD BESUT,True
TFT0001,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-BESUT,SM SABK,TERENGGANU,PPD BESUT,True
TFT0002,SMA ITTIFAKIAH,SM SABK,TERENGGANU,PPD BESUT,True
TFT0003,SMA MAARIF,SM SABK,TERENGGANU,PPD BESUT,True
THA0001,KOLEJ VOKASIONAL BESUT,KV,TERENGGANU,PPD BESUT,True
TRA0001,SEKOLAH MENENGAH KEBANGSAAN AGAMA NURUL ITTIFAQ,SMKA,TERENGGANU,PPD BESUT,True
TRA0002,SEKOLAH MENENGAH KEBANGSAAN AGAMA WATANIAH,SMKA,TERENGGANU,PPD BESUT,True
TEA1027,SEKOLAH MENENGAH KEBANGSAAN PADANG PULUT,SMK,TERENGGANU,PPD DUNGUN,True
TEA1029,SEKOLAH MENENGAH KEBANGSAAN TENGKU INTAN ZAHARAH,SMK,TERENGGANU,PPD DUNGUN,True
TEA1030,SEKOLAH MENENGAH KEBANGSAAN PAKA,SMK,TERENGGANU,PPD DUNGUN,True
TEA1031,SEKOLAH MENENGAH KEBANGSAAN PULAU SERAI,SMK,TERENGGANU,PPD DUNGUN,True
TEA1032,SEKOLAH MENENGAH KEBANGSAAN DURIAN MAS,SMK,TERENGGANU,PPD DUNGUN,True
TEA1033,SEKOLAH MENENGAH KEBANGSAAN SERI DUNGUN,SMK,TERENGGANU,PPD DUNGUN,True
TEA1034,SEKOLAH MENENGAH KEBANGSAAN SURA,SMK,TERENGGANU,PPD DUNGUN,True
TEA1035,SEKOLAH MENENGAH KEBANGSAAN JERANGAU,SMK,TERENGGANU,PPD DUNGUN,True
TEA1036,SEKOLAH MENENGAH KEBANGSAAN SERI RASAU,SMK,TERENGGANU,PPD DUNGUN,True
TEA1037,SEKOLAH MENENGAH KEBANGSAAN KETENGAH JAYA,SMK,TERENGGANU,PPD DUNGUN,True
TEA1038,SEKOLAH MENENGAH SAINS DUNGUN,SBP,TERENGGANU,PPD DUNGUN,True
TEA1039,SEKOLAH MENENGAH KEBANGSAAN KUALA JENGAL,SMK,TERENGGANU,PPD DUNGUN,True
TEA1040,SEKOLAH MENENGAH KEBANGSAAN SERI PAKA,SMK,TERENGGANU,PPD DUNGUN,True
TEA1041,SEKOLAH MENENGAH KEBANGSAAN TEJA PUTRA,SMK,TERENGGANU,PPD DUNGUN,True
TEA1042,SEKOLAH MENENGAH KEBANGSAAN BUKIT BESI,SMK,TERENGGANU,PPD DUNGUN,True
TEA1043,SEKOLAH MENENGAH KEBANGSAAN BALAI BESAR,SMK,TERENGGANU,PPD DUNGUN,True
TEA1044,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS RANTAU ABANG,SMK,TERENGGANU,PPD DUNGUN,True
TEA1045,SEKOLAH MENENGAH KEBANGSAAN DATO' ENGKU BIJAYA SURA,SMK,TERENGGANU,PPD DUNGUN,True
TEA1046,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS PADANG JAMBU,SMK,TERENGGANU,PPD DUNGUN,True
TEB1031,SEKOLAH MENENGAH KEBANGSAAN SULTAN OMAR,SMK,TERENGGANU,PPD DUNGUN,True
TFT1001,SEKOLAH MENENGAH AGAMA SULTAN ISMAIL,SM SABK,TERENGGANU,PPD DUNGUN,True
TFT1002,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-DUNGUN,SM SABK,TERENGGANU,PPD DUNGUN,True
THA1001,KOLEJ VOKASIONAL DUNGUN,KV,TERENGGANU,PPD DUNGUN,True
TRA1001,SEKOLAH MENENGAH KEBANGSAAN (AGAMA) KUALA ABANG,SMKA,TERENGGANU,PPD DUNGUN,True
TEA5035,SEKOLAH MENENGAH KEBANGSAAN MATANG,SMK,TERENGGANU,PPD HULU TERENGGANU,True
TEA5036,SEKOLAH MENENGAH KEBANGSAAN AJIL,SMK,TERENGGANU,PPD HULU TERENGGANU,True
TEA5037,SEKOLAH MENENGAH KEBANGSAAN LANDAS,SMK,TERENGGANU,PPD HULU TERENGGANU,True
TEA5038,SEKOLAH MENENGAH KEBANGSAAN MENERONG,SMK,TERENGGANU,PPD HULU TERENGGANU,True
TEA5039,SEKOLAH MENENGAH KEBANGSAAN SERI BERANG,SMK,TERENGGANU,PPD HULU TERENGGANU,True
TEA5040,SEKOLAH MENENGAH KEBANGSAAN KUALA TELEMONG,SMK,TERENGGANU,PPD HULU TERENGGANU,True
TEA5041,SEKOLAH MENENGAH KEBANGSAAN JENAGOR,SMK,TERENGGANU,PPD HULU TERENGGANU,True
TEA5042,SEKOLAH MENENGAH KEBANGSAAN KUALA JENDERIS,SMK,TERENGGANU,PPD HULU TERENGGANU,True
TEA5043,SEKOLAH MENENGAH KEBANGSAAN TUN INDERA,SMK,TERENGGANU,PPD HULU TERENGGANU,True
TEA5044,SEKOLAH MENENGAH KEBANGSAAN BUKIT DIMAN,SMK,TERENGGANU,PPD HULU TERENGGANU,True
TEA5045,SEKOLAH MENENGAH SAINS HULU TERENGGANU,SBP,TERENGGANU,PPD HULU TERENGGANU,True
TEA5046,SEKOLAH MENENGAH KEBANGSAAN TAPU,SMK,TERENGGANU,PPD HULU TERENGGANU,True
TEA5047,KOLEJ TINGKATAN ENAM HULU TERENGGANU,KT6,TERENGGANU,PPD HULU TERENGGANU,True
TEE5036,SEKOLAH MENENGAH KEBANGSAAN TENGKU AMPUAN INTAN,SMK,TERENGGANU,PPD HULU TERENGGANU,True
TFT5001,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA BERANG,SM SABK,TERENGGANU,PPD HULU TERENGGANU,True
TFT5002,SMA MAHMUDIAH,SM SABK,TERENGGANU,PPD HULU TERENGGANU,True
THA5001,KOLEJ VOKASIONAL KUALA BERANG,KV,TERENGGANU,PPD HULU TERENGGANU,True
TEA2019,SEKOLAH MENENGAH KEBANGSAAN KERTEH,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2021,SEKOLAH MENENGAH KEBANGSAAN CHENEH BARU,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2022,SEKOLAH MENENGAH KEBANGSAAN CHUKAI,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2023,SEKOLAH MENENGAH KEBANGSAAN BADRUL ALAM SHAH,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2024,SEKOLAH MENENGAH KEBANGSAAN AYER PUTEH,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2026,SEKOLAH MENENGAH KEBANGSAAN KIJAL,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2027,SEKOLAH MENENGAH KEBANGSAAN SULTAN ISMAIL 2,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2028,SEKOLAH MENENGAH KEBANGSAAN GELIGA,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2029,SEKOLAH MENENGAH KEBANGSAAN RANTAU PETRONAS,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2030,SEKOLAH MENENGAH KEBANGSAAN FELDA NERAM,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2031,SEKOLAH MENENGAH KEBANGSAAN RASAU KERTEH B5,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2032,SEKOLAH MENENGAH KEBANGSAAN MAK LAGAM,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2033,SEKOLAH MENENGAH KEBANGSAAN BUKIT MENTOK,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2034,SEKOLAH MENENGAH KEBANGSAAN KAMPUNG BARU KERTEH,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2035,SEKOLAH MENENGAH KEBANGSAAN BINJAI,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2036,SEKOLAH MENENGAH KEBANGSAAN SERI BANDI,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2037,SEKOLAH MENENGAH KEBANGSAAN CHERUL,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2038,SEKOLAH MENENGAH KEBANGSAAN SERI CHENEH,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2039,SEKOLAH MENENGAH KEBANGSAAN BUKIT KUANG,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2040,SEKOLAH MENENGAH KEBANGSAAN BANGGOL,SMK,TERENGGANU,PPD KEMAMAN,True
TEA2041,SEKOLAH MENENGAH KEBANGSAAN PERMAI,SMK,TERENGGANU,PPD KEMAMAN,True
TEB2025,SEKOLAH MENENGAH KEBANGSAAN SULTAN ISMAIL,SMK,TERENGGANU,PPD KEMAMAN,True
TFT2001,SMA AL FALAH,SM SABK,TERENGGANU,PPD KEMAMAN,True
TFT2002,SEKOLAH MENENGAH AGAMA IMTIAZ KEMAMAN,SM SABK,TERENGGANU,PPD KEMAMAN,True
THA2002,KOLEJ VOKASIONAL KEMAMAN,KV,TERENGGANU,PPD KEMAMAN,True
TEA7001,SEKOLAH MENENGAH KEBANGSAAN IBRAHIM FIKRI,SMK,TERENGGANU,PPD KUALA NERUS,True
TEA7002,SEKOLAH MENENGAH KEBANGSAAN TENGKU MIZAN ZAINAL ABIDIN,SMK,TERENGGANU,PPD KUALA NERUS,True
TEA7003,SEKOLAH MENENGAH KEBANGSAAN BUKIT GUNTONG,SMK,TERENGGANU,PPD KUALA NERUS,True
TEA7004,SEKOLAH MENENGAH KEBANGSAAN BUKIT TUNGGAL,SMK,TERENGGANU,PPD KUALA NERUS,True
TEA7005,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS MENGABANG TELIPOT,SMK,TERENGGANU,PPD KUALA NERUS,True
TEA7006,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS GONG BADAK,SMK,TERENGGANU,PPD KUALA NERUS,True
TEA7007,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS SEBERANG TAKIR,SMK,TERENGGANU,PPD KUALA NERUS,True
TEA7008,SEKOLAH MENENGAH KEBANGSAAN PADANG KEMUNTING,SMK,TERENGGANU,PPD KUALA NERUS,True
TEA7009,SEKOLAH MENENGAH KEBANGSAAN BATU RAKIT,SMK,TERENGGANU,PPD KUALA NERUS,True
TEA7010,SEKOLAH MENENGAH KEBANGSAAN KOMPLEKS TEMBESU,SMK,TERENGGANU,PPD KUALA NERUS,True
TEA7011,SEKOLAH SUKAN MALAYSIA TERENGGANU,SUKAN,TERENGGANU,PPD KUALA NERUS,True
TEE7001,SEKOLAH MENENGAH SAINS SULTAN MAHMUD,SBP,TERENGGANU,PPD KUALA NERUS,True
THA7001,KOLEJ VOKASIONAL WAKAF TEMBESU,KV,TERENGGANU,PPD KUALA NERUS,True
TKE7001,SEKOLAH MENENGAH TEKNIK KUALA TERENGGANU,SMT,TERENGGANU,PPD KUALA NERUS,True
TRA7001,SEKOLAH MENENGAH KEBANGSAAN AGAMA DATO' HAJI ABBAS,SMKA,TERENGGANU,PPD KUALA NERUS,True
TRA7002,SEKOLAH BERASRAMA PENUH INTEGRASI BATU RAKIT,SBP,TERENGGANU,PPD KUALA NERUS,True
TEA3081,SEKOLAH MENENGAH KEBANGSAAN MEGAT PANJI ALAM,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3083,SEKOLAH MENENGAH KEBANGSAAN PADANG MIDIN,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3085,SEKOLAH MENENGAH KEBANGSAAN SERI BUDIMAN,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3088,SEKOLAH MENENGAH KEBANGSAAN HAJI ABDUL RAHMAN LIMBONG,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3110,SEKOLAH MENENGAH KEBANGSAAN BELARA,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3112,SEKOLAH MENENGAH KEBANGSAAN SULTAN AHMAD,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3117,SEKOLAH MENENGAH KEBANGSAAN CHENDERING,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3118,SEKOLAH MENENGAH KEBANGSAAN SULTAN MANSOR,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3119,SEKOLAH MENENGAH KEBANGSAAN BUKIT BESAR,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3120,SEKOLAH MENENGAH KEBANGSAAN DATO' RAZALI ISMAIL,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3122,SEKOLAH MENENGAH SAINS KUALA TERENGGANU,SBP,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3123,SEKOLAH MENENGAH KEBANGSAAN SERI NILAM,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3125,SEKOLAH MENENGAH KEBANGSAAN PADANG NEGARA,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3128,SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI MOHD SAID,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3130,SEKOLAH MENENGAH KEBANGSAAN TENGKU MUHAMMAD ISMAIL,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEA3132,SEKOLAH MENENGAH KEBANGSAAN SERADA,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEB3091,SEKOLAH MENENGAH KEBANGSAAN SULTAN SULAIMAN,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEB3092,SEKOLAH MENENGAH KEBANGSAAN TENGKU BARIAH,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TEB3093,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA WEI SIN,SMK,TERENGGANU,PPD KUALA TERENGGANU,True
TFT3001,SMA KHAIRIAH,SM SABK,TERENGGANU,PPD KUALA TERENGGANU,True
TFT3002,SMA (ATAS) SULTAN ZAINAL ABIDIN,SM SABK,TERENGGANU,PPD KUALA TERENGGANU,True
TFT3003,SMA SULTAN ZAINAL ABIDIN LADANG,SM SABK,TERENGGANU,PPD KUALA TERENGGANU,True
TFT3004,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SM SABK,TERENGGANU,PPD KUALA TERENGGANU,True
TRA3002,SEKOLAH MENENGAH KEBANGSAAN AGAMA SHEIKH ABDUL MALEK,SMKA,TERENGGANU,PPD KUALA TERENGGANU,True
TEA4011,SEKOLAH MENENGAH KEBANGSAAN MERCHANG,SMK,TERENGGANU,PPD MARANG,True
TEA4012,SEKOLAH MENENGAH KEBANGSAAN TUN TELANAI,SMK,TERENGGANU,PPD MARANG,True
TEA4013,SEKOLAH MENENGAH KEBANGSAAN BUKIT SAWA,SMK,TERENGGANU,PPD MARANG,True
TEA4014,SEKOLAH MENENGAH KEBANGSAAN TENGKU LELA SEGARA,SMK,TERENGGANU,PPD MARANG,True
TEA4015,SEKOLAH MENENGAH KEBANGSAAN PENGKALAN BERANGAN,SMK,TERENGGANU,PPD MARANG,True
TEA4016,SEKOLAH MENENGAH KEBANGSAAN RUSILA,SMK,TERENGGANU,PPD MARANG,True
TEA4017,SEKOLAH MENENGAH KEBANGSAAN SEBERANG MARANG,SMK,TERENGGANU,PPD MARANG,True
TEA4018,SEKOLAH MENENGAH KEBANGSAAN WAKAF TAPAI,SMK,TERENGGANU,PPD MARANG,True
TEA4019,SEKOLAH MENENGAH KEBANGSAAN DATUK AWANG JABAR,SMK,TERENGGANU,PPD MARANG,True
TEA4020,SEKOLAH MENENGAH KEBANGSAAN SERI PAYONG,SMK,TERENGGANU,PPD MARANG,True
TEA4021,SEKOLAH MENENGAH KEBANGSAAN SERI SERATING,SMK,TERENGGANU,PPD MARANG,True
TEA4029,SEKOLAH MENENGAH KEBANGSAAN GONG NANGKA,SMK,TERENGGANU,PPD MARANG,True
TFT4001,SEKOLAH MENENGAH AGAMA MARANG,SM SABK,TERENGGANU,PPD MARANG,True
TRA4016,SEKOLAH MENENGAH KEBANGSAAN (AGAMA) DURIAN GULING,SMKA,TERENGGANU,PPD MARANG,True
TEA6057,SEKOLAH MENENGAH KEBANGSAAN TENGKU IBRAHIM,SMK,TERENGGANU,PPD SETIU,True
TEA6080,SEKOLAH MENENGAH KEBANGSAAN SUNGAI TONG,SMK,TERENGGANU,PPD SETIU,True
TEA6081,SEKOLAH MENENGAH KEBANGSAAN PENAREK,SMK,TERENGGANU,PPD SETIU,True
TEA6082,SEKOLAH MENENGAH KEBANGSAAN SAUJANA,SMK,TERENGGANU,PPD SETIU,True
TEA6083,SEKOLAH MENENGAH KEBANGSAAN CHALOK,MODEL KHAS,TERENGGANU,PPD SETIU,True
TEA6084,SEKOLAH MENENGAH KEBANGSAAN PELONG,SMK,TERENGGANU,PPD SETIU,True
TEA6085,SEKOLAH MENENGAH KEBANGSAAN GUNTONG,SMK,TERENGGANU,PPD SETIU,True
TEA6086,SEKOLAH MENENGAH KEBANGSAAN LEMBAH BIDONG,SMK,TERENGGANU,PPD SETIU,True
TEA6087,SEKOLAH MENENGAH KEBANGSAAN PUTERA JAYA,SMK,TERENGGANU,PPD SETIU,True
TEA6088,SEKOLAH MENENGAH KEBANGSAAN LANGKAP,SMK,TERENGGANU,PPD SETIU,True
TEA6089,SEKOLAH MENENGAH KEBANGSAAN BUKIT NENAS,SMK,TERENGGANU,PPD SETIU,True
TEA6090,SEKOLAH MENENGAH SAINS SETIU,SBP,TERENGGANU,PPD SETIU,True
TFT6001,SEKOLAH MENENGAH AGAMA SETIU,SM SABK,TERENGGANU,PPD SETIU,True
TFT6002,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU SETIU,SM SABK,TERENGGANU,PPD SETIU,True
WEA0195,SEKOLAH MENENGAH KEBANGSAAN SUNGAI BESI,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0196,SEKOLAH MENENGAH KEBANGSAAN AMINUDDIN BAKI,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0198,KOLEJ TINGKATAN ENAM PUDU JAYA,KT6,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0201,SEKOLAH MENENGAH KEBANGSAAN PETALING,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0206,SEKOLAH MENENGAH SAINS SELANGOR,SBP,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0210,SEKOLAH MENENGAH KEBANGSAAN TAMAN TUN DR. ISMAIL,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0212,SEKOLAH MENENGAH KEBANGSAAN TAMAN DESA,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0213,SEKOLAH MENENGAH KEBANGSAAN BUKIT BANDARAYA,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0216,SEKOLAH MENENGAH KEBANGSAAN TAMAN CONNAUGHT,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0218,SEKOLAH MENENGAH KEBANGSAAN BANDAR BARU SERI PETALING,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0219,SEKOLAH MENENGAH KEBANGSAAN TAMAN YARL,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0220,SEKOLAH MENENGAH KEBANGSAAN SERI HARTAMAS,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0222,SEKOLAH MENENGAH KEBANGSAAN BANDAR TUN RAZAK,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0223,SEKOLAH MENENGAH KEBANGSAAN DESA PERDANA,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0230,SEKOLAH SUKAN BUKIT JALIL,SUKAN,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0233,SEKOLAH MENENGAH KEBANGSAAN BANDAR TASIK SELATAN,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0237,SEKOLAH MENENGAH KEBANGSAAN SERI SAUJANA,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0238,SEKOLAH MENENGAH KEBANGSAAN MIHARJA,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0239,SEKOLAH MENENGAH KEBANGSAAN BUKIT JALIL,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0240,SEKOLAH MENENGAH KEBANGSAAN DESA PETALING,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0241,SEKOLAH MENENGAH KEBANGSAAN SERI BINTANG SELATAN,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0244,SEKOLAH MENENGAH KEBANGSAAN SERI MULIA,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0245,SEKOLAH MENENGAH KEBANGSAAN SERI TASIK,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0246,SEKOLAH MENENGAH KEBANGSAAN SERI PERMAISURI,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0247,SEKOLAH MENENGAH SAINS ALAM SHAH,SBP,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0250,SEKOLAH MENENGAH KEBANGSAAN SERI MUTIARA,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
WEA0251,SEKOLAH MENENGAH KEBANGSAAN COCHRANE PERKASA,SMK,WILAYAH PERSEKUTUAN KUALA LUMPUR,PPW BANGSAR PUDU,True
